Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath
0,2,3,4,12,4,1,3.8235090994138,1.4061230533841034,16.934737470025116,7.572702198415276,9.256393484601643,4.196867518857577,8.065517246743736,8.226520481891493,4.672581171449967,4.401104525967101,0.0,5.8060643981173765,88,11,28,0,1,5,14,0,0,0,0,1.0,0.425896462589584,0,1,2,0,0,5.556905478043165,0,5,6,0,0,0,46,12.1952254278228,5,12,5,6,10,10,8,0,3,0,1,9.589445836080097,0.6879046799537085,0.7467368809749348,5,0,0,0,0,0,1,10,2,0,0,0,8,3.358705224399711,2.7179947685907915,3.10459706133323,3.1063783343785385,1.555281370146384,3.0359784980219646
92,2,4,4,8,1,1,6.020127393729855,4.181777061438555,22.459613509883404,4.03249728610818,9.191702158936975,3.699719045655473,13.830919834251421,14.384569465421357,9.135193997313372,1.5562913744299731,0.0,4.137652881645599,74,14,24,19,7,2,1,0,0,0,0,0.9060886748465098,0.13569284306921453,0,1,3,0,0,19.369689955892014,8,6,1,1,0,4,42,14.077094151467449,20,8,2,25,5,8,15,7,2,0,3,5.947554276013317,1.7314943098048676,0.6308326223442899,3,0,0,0,0,0,1,7,0,0,3,0,8,3.2583800439362833,2.1635304937479516,3.379205267345665,3.1511065001731593,0.7489374355297606,2.7704762561581515
18,2,3,6,10,5,1,3.391379661020415,2.5641043944811566,22.019742239764057,11.621828508841226,13.850416952525055,6.447158711997357,8.802506822066269,7.110558564530459,7.416028705134221,5.266806622667856,3.602962979927541,3.257572030566951,35,8,12,0,9,2,0,0,0,0,0,0.11244698005881504,0.0,0,1,2,0,1,15.783981980168392,8,3,3,2,0,3,56,12.349792947056873,16,11,2,19,2,7,17,4,15,0,4,4.733508779752569,0.0,2.1978309575262216,13,0,0,0,0,0,1,0,3,3,2,0,12,3.285313541809541,3.420621616123264,4.31701388512537,2.8539960865762244,0.6764761802956365,2.8865058453492574
8,3,6,5,6,5,2,3.5722887980121714,0.7417158357312235,7.4005880856492645,16.36024231315237,5.994875950101399,0.0,8.108573913178969,7.621090624904014,7.705228573724457,0.606402895059234,2.582679363782726,12.188357944526437,65,17,31,16,4,4,5,0,0,0,0,1.0,0.26497033170220907,0,1,3,0,0,15.229953282473282,9,6,0,3,0,7,29,16.23925813150062,9,7,5,0,1,10,15,4,16,0,0,4.996869863288908,1.0049566970090702,4.012780955239498,2,0,0,0,0,0,0,8,2,3,1,1,12,3.855214750415759,3.6707006403298332,2.5652814980076033,1.381760682074728,1.640615281881286,3.094798189671871
21,3,5,5,10,5,1,2.0455075377362872,0.9721357892314639,15.285937830394982,14.168680775740185,10.714755556081652,2.628396650831242,5.207704471523682,10.040986736067593,1.0,1.9183082099370221,0.026853375769334775,5.670697287229064,33,18,26,4,17,7,18,0,0,0,0,1.0,0.13467533328643932,0,1,2,0,0,0.0,19,5,6,0,0,0,40,8.572341935734745,10,6,3,3,0,6,12,16,19,0,2,9.969906454332213,1.2362707705890137,6.574900001306294,3,0,0,0,0,0,0,13,0,5,0,0,2,2.900401132483539,2.8134559967564563,2.4767728620705594,1.8109778928337468,1.5791113343979786,4.202669997367876
0,2,1,3,10,8,1,6.034354695240411,1.1604495932752799,27.227045309636935,9.228046344202983,11.487389014045988,7.943218396075499,17.04224422123178,10.00108041635272,11.510685509487038,2.7479061904875164,9.834286712951467,11.080171735707701,69,27,23,23,13,6,6,0,0,0,1,1.0,0.16878729983561946,0,1,1,0,0,4.586856445643513,14,4,9,2,0,9,40,7.079757384904073,5,2,0,3,7,12,2,0,21,0,4,10.900645820399422,2.155751037498418,0.0,8,0,0,0,0,0,0,0,1,0,1,0,7,3.0608412201441695,2.773658595542236,2.134347381736455,2.207602127178661,1.5660256836053394,2.832200355028439
0,2,1,4,11,8,0,2.4669591060422595,2.5417968260809944,20.475290286824837,10.026535920090836,10.113943496661943,0.0,0.0,11.038445391612857,2.424356067174375,7.531817212674668,4.937619741947738,3.8669912692692137,29,12,19,16,10,4,18,0,0,0,0,1.0,0.14164525616938428,0,1,4,0,0,12.720011068831884,12,0,3,1,0,7,36,8.807119048114892,15,6,1,7,0,1,10,8,9,0,0,3.3313979449265183,0.0,2.6306840355731564,0,0,0,0,0,0,0,11,0,8,3,0,2,2.4312785254366798,2.4230607653269023,2.925185143892204,2.9457347145151296,0.8189044329725095,3.0368284531379666
49,2,3,6,11,6,2,4.6995436354301185,4.00729419940798,11.497946521382085,12.66311877035174,5.11701097422704,8.352722590799468,13.989296001396347,18.36667635758195,10.585682442881595,3.9121671486892486,5.4244489685892745,6.979105135194628,83,14,26,2,19,4,11,0,0,0,0,0.9908478204270076,0.6483675600021972,0,1,1,0,0,3.7168001461158706,3,7,0,0,0,9,34,12.498551881620456,8,6,3,8,2,5,2,1,6,0,2,3.325648570210041,1.030752548534904,0.0,11,0,0,0,0,0,0,0,0,1,2,1,5,2.6080660686800132,2.91003863971946,2.9213909083350127,2.385057506650608,0.9745120673473742,2.394235637715444
1,1,0,6,10,5,2,3.8573678657481305,3.5786345191987565,34.134927089588906,13.366384059504721,12.223276415762594,9.533409699077405,7.681275311012316,11.344992985409482,9.064631597944459,3.656400764670618,1.9239551523033587,5.778095934974661,79,12,23,3,0,5,23,0,0,0,0,0.7159522491326447,0.0,0,1,1,0,0,7.2163355969890155,5,4,5,5,0,4,41,10.895906072248353,8,1,1,32,6,18,1,11,17,0,1,7.517435678668449,0.0,4.037622486413485,8,0,0,0,0,0,0,9,1,0,1,0,8,2.941099998651015,2.6625789702460856,2.3132221991279502,3.1958080434153944,0.9700728011520743,3.5016417465312086
0,1,4,4,8,8,1,1.8944338737766748,2.6840182731636926,19.82634960611141,8.969392843522904,11.68797479394624,3.8916339865287553,7.948296342741937,1.0,7.73199822535404,10.86407754623374,6.166822441534007,0.0,118,16,21,15,8,0,7,0,0,0,0,1.0,0.12233321937347078,0,1,2,0,0,14.413586925299494,8,1,0,0,0,8,41,15.551374382355883,14,4,0,0,0,5,9,7,13,0,2,12.110128259029018,1.5054960442082752,0.12291090538153404,10,0,0,0,0,0,0,5,1,0,0,0,0,3.172031502969789,2.3933803879780466,2.6950420707976956,3.3206656401209966,1.391259090336199,3.956675425102798
